Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Total Units,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
2024,06,227000,037,1505,40886 ,00000 ,31935 ,348,31080, , ,90260      ,4,9,12,Lawndale,24,24,24,3848200,0,0,0,0,0,0,0,0,0,24,24,3848200,0,0,0,0,0,0,0,0,0
2024,06,237000,037,4146,42468 ,00000 ,19851 ,348,31080, , ,918021460  ,4,9,12,Lomita,10,6,6,1013000,2,4,593000,0,0,0,0,0,0,6,6,1013000,2,4,593000,0,0,0,0,0,0
2024,06,239000,037,1610,43000 ,00000 ,454681 ,348,31080, ,1,908024664  ,4,9,0,Long Beach,477,185,185,18612823,5,10,2111545,0,0,0,12,282,44685932,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,241000,059,4200,43224 ,00000 ,11386 ,348,31080, , ,90720      ,4,9,12,Los Alamitos,2,0,0,0,1,2,400000,0,0,0,0,0,0,0,0,0,1,2,400000,0,0,0,0,0,0
2024,06,244000,037,1630,44000 ,00000 ,3970219 ,348,31080, ,1,90012      ,4,9,12,Los Angeles,10488,3041,3041,648599200,394,788,164193963,0,0,0,159,6659,836659949,3041,3041,648599200,394,788,164193963,0,0,0,159,6659,836659949
2024,06,245000,037,    ,99990 ,00000 ,1017519 ,348,31080, , ,918021460  ,4,9,12,Los Angeles County Unincorporated Area,1583,976,976,331085371,66,132,32260132,12,37,17347460,19,438,81924490,976,976,331085371,66,132,32260132,12,37,17347460,19,438,81924490
2024,06,249000,037,1660,44574 ,00000 ,68508 ,348,31080, , ,90262      ,4,9,12,Lynwood,101,101,101,10704000,0,0,0,0,0,0,0,0,0,101,101,10704000,0,0,0,0,0,0,0,0,0
2024,06,251500,037,1685,45246 ,00000 ,11519 ,348,31080, , ,902654865  ,4,9,12,Malibu,30,30,30,56720600,0,0,0,0,0,0,0,0,0,30,30,56720600,0,0,0,0,0,0,0,0,0
2024,06,253000,037,1690,45400 ,00000 ,34298 ,348,31080, , ,90266      ,4,9,12,Manhattan Beach,97,97,97,29446473,0,0,0,0,0,0,0,0,0,97,97,29446473,0,0,0,0,0,0,0,0,0
2024,06,261000,037,1730,46492 ,00000 ,26595 ,348,31080, , ,90270      ,4,9,12,Maywood,12,12,12,831700,0,0,0,0,0,0,0,0,0,12,12,831700,0,0,0,0,0,0,0,0,0
2024,06,271000,059,1786,48256 ,00000 ,94242 ,348,31080, , ,92691      ,4,9,12,Mission Viejo,37,15,15,2615016,0,0,0,0,0,0,2,22,5603686,15,15,2615016,0,0,0,0,0,0,2,22,5603686
2024,06,275000,037,1800,48648 ,00000 ,37771 ,348,31080, , ,910165107  ,4,9,12,Monrovia,76,76,76,8657249,0,0,0,0,0,0,0,0,0,76,76,8657249,0,0,0,0,0,0,0,0,0
2024,06,279000,037,1820,48816 ,00000 ,61531 ,348,31080, , ,90640      ,4,9,6,Montebello,108,43,43,19229858,0,0,0,0,0,0,7,65,24620876,0,0,0,0,0,0,0,0,0,1,5,2590268
2024,06,282000,037,1830,48914 ,00000 ,59344 ,348,31080, , ,91754      ,4,9,12,Monterey Park,158,118,118,25619078,0,0,0,0,0,0,1,40,9303422,118,118,25619078,0,0,0,0,0,0,1,40,9303422
2024,06,299000,059,1912,51182 ,00000 ,86834 ,348,31080, ,1,92660      ,4,9,0,Newport Beach,166,120,120,99743961,23,46,15333608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,301000,037,1950,52526 ,00000 ,102635 ,348,31080, , ,90650      ,4,9,12,Norwalk,1,1,1,39417,0,0,0,0,0,0,0,0,0,1,1,39417,0,0,0,0,0,0,0,0,0
2024,06,308000,059,2015,53980 ,00000 ,138192 ,348,31080, ,1,92866      ,4,9,12,Orange,232,66,66,13698990,0,0,0,0,0,0,3,166,23729250,66,66,13698990,0,0,0,0,0,0,3,166,23729250
2024,06,309000,059,    ,99990 ,00000 ,129715 ,348,31080, , ,92701      ,4,9,12,Orange County Unincorporated Area,458,302,302,134143879,21,42,8729048,6,24,5097746,14,90,17573035,302,302,134143879,21,42,8729048,6,24,5097746,14,90,17573035
2024,06,319000,037,2072,55156 ,00000 ,150498 ,348,31080, , ,93550      ,4,9,12,Palmdale,100,100,100,18926963,0,0,0,0,0,0,0,0,0,100,100,18926963,0,0,0,0,0,0,0,0,0
2024,06,321000,037,2095,55380 ,00000 ,13079 ,348,31080, , ,90274      ,4,9,12,Palos Verdes Estates,14,14,14,3706000,0,0,0,0,0,0,0,0,0,14,14,3706000,0,0,0,0,0,0,0,0,0
2024,06,323000,037,2105,55618 ,00000 ,53018 ,348,31080, , ,90723      ,4,9,12,Paramount,54,54,54,7323209,0,0,0,0,0,0,0,0,0,54,54,7323209,0,0,0,0,0,0,0,0,0
2024,06,325000,037,5508,56000 ,00000 ,141045 ,348,31080, ,1,91101      ,4,9,12,Pasadena,149,96,96,29821232,2,4,903843,0,0,0,1,49,16106622,96,96,29821232,2,4,903843,0,0,0,1,49,16106622
2024,06,330000,037,2145,56924 ,00000 ,61338 ,348,31080, , ,906601016  ,4,9,12,Pico Rivera,106,106,106,15881822,0,0,0,0,0,0,0,0,0,106,106,15881822,0,0,0,0,0,0,0,0,0
2024,06,335000,059,2195,57526 ,00000 ,51519 ,348,31080, , ,92870      ,4,9,12,Placentia,69,69,69,15768632,0,0,0,0,0,0,0,0,0,69,69,15768632,0,0,0,0,0,0,0,0,0
2024,06,343000,037,2230,58072 ,00000 ,149212 ,348,31080, , ,91766      ,4,9,12,Pomona,284,249,249,33504554,0,0,0,0,0,0,1,35,2731193,249,249,33504554,0,0,0,0,0,0,1,35,2731193
2024,06,351000,037,2284,59514 ,00000 ,40855 ,348,31080, , ,90275      ,4,9,12,Rancho Palos Verdes,11,11,11,4897000,0,0,0,0,0,0,0,0,0,11,11,4897000,0,0,0,0,0,0,0,0,0
2024,06,351500,059,2288,59587 ,00000 ,47569 ,348,31080, , ,926882824  ,4,9,12,Rancho Santa Margarita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,355000,037,2300,60018 ,00000 ,65533 ,348,31080, , ,90277      ,4,9,8,Redondo Beach,111,96,96,42866680,3,6,1607114,3,9,2775677,0,0,0,53,53,23743262,2,4,1244127,1,3,643979,0,0,0
2024,06,369000,037,2385,62602 ,00000 ,1817 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills,2,2,2,2302000,0,0,0,0,0,0,0,0,0,2,2,2302000,0,0,0,0,0,0,0,0,0
2024,06,370000,037,2387,62644 ,00000 ,7949 ,348,31080, , ,918021460  ,4,9,12,Rolling Hills Estates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,371000,037,2400,62896 ,00000 ,53088 ,348,31080, , ,91770      ,4,9,12,Rosemead,218,126,126,23871137,0,0,0,0,0,0,1,92,22063450,126,126,23871137,0,0,0,0,0,0,1,92,22063450
2024,06,384000,059,2470,65084 ,00000 ,64551 ,348,31080, , ,92673      ,4,9,12,San Clemente,43,39,39,17563847,2,4,1331403,0,0,0,0,0,0,39,39,17563847,2,4,1331403,0,0,0,0,0,0
2024,06,387000,037,2477,66070 ,00000 ,33165 ,348,31080, , ,91773      ,4,9,12,San Dimas,37,37,37,5386147,0,0,0,0,0,0,0,0,0,37,37,5386147,0,0,0,0,0,0,0,0,0
2024,06,388000,037,2480,66140 ,00000 ,24302 ,348,31080, , ,91340      ,4,9,12,San Fernando,20,18,18,1904500,1,2,183000,0,0,0,0,0,0,18,18,1904500,1,2,183000,0,0,0,0,0,0
2024,06,390000,037,2490,67042 ,00000 ,39470 ,348,31080, , ,91776      ,4,9,12,San Gabriel,111,64,64,10326035,0,0,0,3,9,2941702,1,38,5462489,64,64,10326035,0,0,0,3,9,2941702,1,38,5462489
2024,06,396000,059,2519,68028 ,00000 ,35810 ,348,31080, , ,92675      ,4,9,12,San Juan Capistrano,18,14,14,2362582,0,0,0,1,4,600000,0,0,0,14,14,2362582,0,0,0,1,4,600000,0,0,0
2024,06,401000,037,2545,68224 ,00000 ,12786 ,348,31080, , ,91108      ,4,9,12,San Marino,3,3,3,3404533,0,0,0,0,0,0,0,0,0,3,3,3404533,0,0,0,0,0,0,0,0,0
2024,06,409000,059,2570,69000 ,00000 ,331301 ,348,31080, ,1,92702      ,4,9,10,Santa Ana,440,211,211,23771099,4,8,3170660,6,24,7196650,7,197,47565197,176,176,19756930,4,8,3170660,6,24,7196650,5,25,6982804
2024,06,414000,037,2583,69088 ,00000 ,209990 ,348,31080, , ,91355      ,4,9,12,Santa Clarita,269,269,269,182862435,0,0,0,0,0,0,0,0,0,269,269,182862435,0,0,0,0,0,0,0,0,0
2024,06,417000,037,6534,69154 ,00000 ,17349 ,348,31080, , ,90670      ,4,9,12,Santa Fe Springs,34,34,34,5461309,0,0,0,0,0,0,0,0,0,34,34,5461309,0,0,0,0,0,0,0,0,0
2024,06,419000,037,2600,70000 ,00000 ,90024 ,348,31080, ,1,90401      ,4,9,11,Santa Monica,418,105,105,24559680,6,12,1234700,7,23,4079947,22,278,18306757,98,98,22323766,6,12,1234700,6,20,3882617,20,244,14741188
2024,06,426000,059,2650,70686 ,00000 ,23887 ,348,31080, , ,90740      ,4,9,12,Seal Beach,8,8,8,4052725,0,0,0,0,0,0,0,0,0,8,8,4052725,0,0,0,0,0,0,0,0,0
2024,06,433000,037,2690,71806 ,00000 ,10621 ,348,31080, , ,91024      ,4,9,12,Sierra Madre,5,5,5,3534513,0,0,0,0,0,0,0,0,0,5,5,3534513,0,0,0,0,0,0,0,0,0
2024,06,434000,037,2693,71876 ,00000 ,11280 ,348,31080, , ,90755      ,4,9,12,Signal Hill,2,2,2,146500,0,0,0,0,0,0,0,0,0,2,2,146500,0,0,0,0,0,0,0,0,0
2024,06,444000,037,2725,72996 ,00000 ,21126 ,348,31080, , ,91733      ,4,9,12,South El Monte,36,36,36,4447627,0,0,0,0,0,0,0,0,0,36,36,4447627,0,0,0,0,0,0,0,0,0
2024,06,445000,037,2730,73080 ,00000 ,93134 ,348,31080, , ,90280      ,4,9,12,South Gate,202,202,202,15577150,0,0,0,0,0,0,0,0,0,202,202,15577150,0,0,0,0,0,0,0,0,0
2024,06,447000,037,2755,73220 ,00000 ,24995 ,348,31080, , ,91030      ,4,9,12,South Pasadena,51,51,51,8484000,0,0,0,0,0,0,0,0,0,51,51,8484000,0,0,0,0,0,0,0,0,0
2024,06,451000,059,2802,73962 ,00000 ,37904 ,348,31080, , ,90680      ,4,9,12,Stanton,42,42,42,19320420,0,0,0,0,0,0,0,0,0,42,42,19320420,0,0,0,0,0,0,0,0,0
2024,06,463000,037,2880,78148 ,00000 ,35225 ,348,31080, , ,91780      ,4,9,12,Temple City,172,172,172,43074190,0,0,0,0,0,0,0,0,0,172,172,43074190,0,0,0,0,0,0,0,0,0
2024,06,466000,037,7428,80000 ,00000 ,141553 ,348,31080, ,1,90503      ,4,9,12,Torrance,91,89,89,24860715,1,2,257960,0,0,0,0,0,0,89,89,24860715,1,2,257960,0,0,0,0,0,0
2024,06,475000,059,2965,80854 ,00000 ,79815 ,348,31080, ,1,92780      ,4,9,12,Tustin,41,25,25,7341722,5,10,3392270,0,0,0,1,6,1380000,25,25,7341722,5,10,3392270,0,0,0,1,6,1380000
2024,06,483000,037,2996,82422 ,00000 ,285 ,348,31080, , ,900581714  ,4,9,12,Vernon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,485000,059,3010,82744 ,00000 ,5801 ,348,31080, , ,92861      ,4,9,12,Villa Park,1,1,1,3500000,0,0,0,0,0,0,0,0,0,1,1,3500000,0,0,0,0,0,0,0,0,0
2024,06,488000,037,3025,83332 ,00000 ,29324 ,348,31080, , ,91789      ,4,9,12,Walnut,181,125,125,31351856,0,0,0,2,8,1683638,8,48,9470284,125,125,31351856,0,0,0,2,8,1683638,8,48,9470284
2024,06,494000,037,3070,84200 ,00000 ,103656 ,348,31080, , ,91790      ,4,9,0,West Covina,102,102,102,13837091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,495000,037,3080,84410 ,00000 ,35111 ,348,31080, , ,900694314  ,4,9,12,West Hollywood,132,1,1,410000,0,0,0,1,3,2858663,3,128,19116147,1,1,410000,0,0,0,1,3,2858663,3,128,19116147
2024,06,497000,037,3082,84438 ,00000 ,8031 ,348,31080, , ,918021460  ,4,9,12,Westlake Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,498000,059,3085,84550 ,00000 ,89740 ,348,31080, , ,92683      ,4,9,10,Westminster,28,28,28,3778888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,06,501000,037,3110,85292 ,00000 ,83194 ,348,31080, , ,90602      ,4,9,12,Whittier,85,81,81,18518443,2,4,457386,0,0,0,0,0,0,81,81,18518443,2,4,457386,0,0,0,0,0,0
2024,06,510000,059,3169,86832 ,00000 ,68027 ,348,31080, , ,928868714  ,4,9,12,Yorba Linda,33,33,33,3237077,0,0,0,0,0,0,0,0,0,33,33,3237077,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,11,001000,001,    ,50000 ,99001 ,601723 ,548,47900, ,1,20003      ,3,5,12,Washington,1737,146,146,41892190,41,82,12647134,1,3,438026,40,1506,215265872,146,146,41892190,41,82,12647134,1,3,438026,40,1506,215265872
so2024a.txt:2024,24,121000,017,    ,99990 ,00000 ,150834 ,548,47900,2, ,20646      ,3,5,12,Charles County Unincorporated Area,1175,803,803,316041562,0,0,0,0,0,0,8,372,58300000,803,803,316041562,0,0,0,0,0,0,8,372,58300000
so2024a.txt:2024,24,253000,021,0355,30325 ,00000 ,73308 ,548,47900, ,1,217015415  ,3,5,12,Frederick,1143,769,769,176991395,0,0,0,0,0,0,15,374,43626986,769,769,176991395,0,0,0,0,0,0,15,374,43626986
so2024a.txt:2024,24,257000,021,    ,99990 ,00000 ,155036 ,548,47900,2, ,21701      ,3,5,12,Frederick County Unincorporated Area,419,416,416,210075417,0,0,0,1,3,900000,0,0,0,416,416,210075417,0,0,0,1,3,900000,0,0,0
so2024a.txt:2024,24,277000,031,0385,31175 ,00000 ,67741 ,548,47900, ,1,208772098  ,3,5,12,Gaithersburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,24,373000,017,0513,41500 ,00000 ,3787 ,548,47900, , ,20640      ,3,5,12,Indian Head town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,24,393000,017,0550,45750 ,00000 ,9800 ,548,47900, , ,20646      ,3,5,12,La Plata town,367,223,223,35476008,0,0,0,0,0,0,4,144,13698723,223,223,35476008,0,0,0,0,0,0,4,144,13698723
so2024a.txt:2024,24,401000,033,0555,45900 ,00000 ,25548 ,548,47900, , ,20707      ,3,5,12,Laurel,32,32,32,17682561,0,0,0,0,0,0,0,0,0,32,32,17682561,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,24,457000,031,    ,99990 ,00000 ,876308 ,548,47900,2, ,20902      ,3,5,12,Montgomery County Unincorporated Area,3085,1015,1015,224932258,8,16,4000000,0,0,0,15,2054,592146003,1015,1015,224932258,8,16,4000000,0,0,0,15,2054,592146003
so2024a.txt:2024,24,549000,033,    ,99990 ,00000 ,664905 ,548,47900,2, ,20774      ,3,5,12,Prince Georges County Unincorporated Area,1441,1441,1441,682620087,0,0,0,0,0,0,0,0,0,1441,1441,682620087,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,24,589000,031,0850,67675 ,00000 ,69512 ,548,47900, ,1,208502364  ,3,5,12,Rockville,571,476,476,62572939,0,0,0,0,0,0,2,95,17000000,476,476,62572939,0,0,0,0,0,0,2,95,17000000
so2024a.txt:2024,51,001000,510,0025,01000 ,00000 ,158726 ,548,47900, ,1,22311      ,3,5,12,Alexandria,25,25,25,9990000,0,0,0,0,0,0,0,0,0,25,25,9990000,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,023000,600,0460,26496 ,00000 ,23429 ,548,47900, , ,22030      ,3,5,12,Fairfax,71,71,71,12571660,0,0,0,0,0,0,0,0,0,71,71,12571660,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,025000,610,0470,27200 ,00000 ,14631 ,548,47900, , ,22046      ,3,5,12,Falls Church,18,18,18,12782000,0,0,0,0,0,0,0,0,0,18,18,12782000,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,029000,630,0505,29744 ,00000 ,29492 ,548,47900, , ,22401      ,3,5,12,Fredericksburg,37,37,37,11336980,0,0,0,0,0,0,0,0,0,37,37,11336980,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,043000,683,0780,48952 ,00000 ,40869 ,548,47900, , ,20108      ,3,5,12,Manassas,46,46,46,8000000,0,0,0,0,0,0,0,0,0,46,46,8000000,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,045000,685,0785,48968 ,00000 ,18004 ,548,47900, , ,20111      ,3,5,12,Manassas Park,118,0,0,0,0,0,0,0,0,0,9,118,16934888,0,0,0,0,0,0,0,0,0,9,118,16934888
so2024a.txt:2024,51,109000,013,    ,00000 ,00000 ,240119 ,548,47900, , ,22201      ,3,5,12,Arlington County,621,190,190,93498521,1,2,800000,0,0,0,2,429,116500000,190,190,93498521,1,2,800000,0,0,0,2,429,116500000
so2024a.txt:2024,51,205000,043,    ,00000 ,00000 ,9624 ,548,47900, , ,22611      ,3,5,12,Clarke County,15,15,15,5836389,0,0,0,0,0,0,0,0,0,15,15,5836389,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,233000,047,    ,00000 ,00000 ,34355 ,548,47900, , ,22701      ,3,5,12,Culpeper County,425,365,365,133855655,0,0,0,0,0,0,3,60,2838000,365,365,133855655,0,0,0,0,0,0,3,60,2838000
so2024a.txt:2024,51,257000,153,2190,23760 ,00000 ,6106 ,548,47900, , ,22026      ,3,5,12,Dumfries town,125,0,0,0,0,0,0,0,0,0,1,125,17939500,0,0,0,0,0,0,0,0,0,1,125,17939500
so2024a.txt:2024,51,271000,059,    ,99990 ,00000 ,1109455 ,548,47900,2, ,220355504  ,3,5,12,Fairfax County Unincorporated Area,2750,939,939,269554427,0,0,0,0,0,0,36,1811,210791024,939,939,269554427,0,0,0,0,0,0,36,1811,210791024
so2024a.txt:2024,51,277000,061,    ,99990 ,00000 ,60481 ,548,47900,2, ,20186      ,3,5,12,Fauquier County Unincorporated Area,282,282,282,99395433,0,0,0,0,0,0,0,0,0,282,282,99395433,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,333000,107,3195,34240 ,00000 ,630 ,548,47900, , ,201777000  ,3,5,12,Hamilton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,345000,059,0615,36648 ,00000 ,24573 ,548,47900,2, ,20170      ,3,5,12,Herndon town,111,93,93,14787000,0,0,0,0,0,0,1,18,2700000,93,93,14787000,0,0,0,0,0,0,1,18,2700000
so2024a.txt:2024,51,349000,107,0625,37288 ,00000 ,169 ,548,47900, , ,201777000  ,3,5,12,Hillsboro town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,401000,107,0725,44984 ,00000 ,54488 ,548,47900, , ,201777000  ,3,5,12,Leesburg town,171,142,142,27816120,0,0,0,0,0,0,2,29,4256200,142,142,27816120,0,0,0,0,0,0,2,29,4256200
so2024a.txt:2024,51,403000,107,    ,00000 ,00000 ,353453 ,548,47900, , ,201777000  ,3,5,12,Loudoun County Unincorporated Area,3135,1346,1346,326808722,0,0,0,0,0,0,23,1789,96836395,1346,1346,326808722,0,0,0,0,0,0,23,1789,96836395
so2024a.txt:2024,51,409000,107,0750,47208 ,00000 ,2267 ,548,47900, , ,201777000  ,3,5,12,Lovettsville town,2,2,2,575177,0,0,0,0,0,0,0,0,0,2,2,575177,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,429000,107,0805,51448 ,00000 ,835 ,548,47900, , ,201777000  ,3,5,12,Middleburg town,4,4,4,1150353,0,0,0,0,0,0,0,0,0,4,4,1150353,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,513000,153,    ,99990 ,00000 ,466085 ,548,47900,2, ,22192      ,3,5,12,Prince William County Unincorporated Area,1293,793,793,190242541,0,0,0,0,0,0,10,500,37185151,793,793,190242541,0,0,0,0,0,0,10,500,37185151
so2024a.txt:2024,51,519000,107,1005,65008 ,00000 ,10285 ,548,47900, , ,201777000  ,3,5,12,Purcellville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,523000,157,    ,00000 ,00000 ,7138 ,548,47900, , ,227470222  ,3,5,12,Rappahannock County,34,34,34,20714528,0,0,0,0,0,0,0,0,0,34,34,20714528,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,543000,107,1060,69168 ,00000 ,657 ,548,47900, , ,201777000  ,3,5,12,Round Hill town,2,2,2,575177,0,0,0,0,0,0,0,0,0,2,2,575177,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,575000,177,    ,00000 ,00000 ,138449 ,548,47900, , ,22553      ,3,5,12,Spotsylvania County,707,707,707,258452502,0,0,0,0,0,0,0,0,0,707,707,258452502,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,583000,179,    ,00000 ,00000 ,156748 ,548,47900, , ,22554      ,3,5,12,Stafford County,361,361,361,127471125,0,0,0,0,0,0,0,0,0,361,361,127471125,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,635000,187,    ,00000 ,00000 ,25086 ,548,47900, , ,22630      ,3,5,12,Warren County,170,170,170,55054138,0,0,0,0,0,0,0,0,0,170,170,55054138,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,51,637000,061,1295,83136 ,00000 ,9982 ,548,47900, , ,201880341  ,3,5,12,Warrenton town,4,4,4,2486985,0,0,0,0,0,0,0,0,0,4,4,2486985,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,54,055000,037,0165,08932 ,00000 ,1018 ,548,47900, , ,25425      ,3,5,12,Bolivar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,54,099000,037,0285,14610 ,00000 ,6015 ,548,47900, , ,25414      ,3,5,12,Charles Town,226,85,85,22002089,2,4,620952,2,8,1122544,18,129,28348260,85,85,22002089,2,4,620952,2,8,1122544,18,129,28348260
so2024a.txt:2024,54,117000,037,0350,66988 ,00000 ,5360 ,548,47900, , ,25438      ,3,5,12,Ranson corporation,384,384,384,88030711,0,0,0,0,0,0,0,0,0,384,384,88030711,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,54,213000,037,0680,35284 ,00000 ,285 ,548,47900, , ,254250217  ,3,5,12,Harpers Ferry town,2,2,2,575177,0,0,0,0,0,0,0,0,0,2,2,575177,0,0,0,0,0,0,0,0,0
so2024a.txt:2024,54,247000,037,    ,99990 ,00000 ,42886 ,548,47900, , ,25414      ,3,5,12,Jefferson County Unincorporated Area,377,304,304,80659323,1,2,300000,5,18,2035428,9,53,9377772,304,304,80659323,1,2,300000,5,18,2035428,9,53,9377772
so2024a.txt:2024,54,473000,037,1445,73468 ,00000 ,1922 ,548,47900, , ,254430248  ,3,5,12,Shepherdstown town,1,1,1,600000,0,0,0,0,0,0,0,0,0,1,1,600000,0,0,0,0,0,0,0,0,0
2024,25,001000,023,    ,00000 ,00170 ,16752 ,148,14460, , ,02351      ,1,1,0,Abington town,2,2,2,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,003000,017,    ,00000 ,00380 ,23503 ,148,14460, , ,01720      ,1,1,12,Acton town,151,1,1,325000,0,0,0,0,0,0,2,150,3100000,1,1,325000,0,0,0,0,0,0,2,150,3100000
2024,25,013000,009,0050,01185 ,01185 ,17537 ,148,14460,2, ,01913      ,1,1,12,Amesbury,5,5,5,1372345,0,0,0,0,0,0,0,0,0,5,5,1372345,0,0,0,0,0,0,0,0,0
2024,25,017000,009,    ,00000 ,01465 ,36554 ,148,14460, , ,01810      ,1,1,0,Andover town,12,12,12,9395292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,019000,017,    ,00000 ,01605 ,45169 ,148,14460, , ,02474      ,1,1,12,Arlington town,16,16,16,7200000,0,0,0,0,0,0,0,0,0,16,16,7200000,0,0,0,0,0,0,0,0,0
2024,25,023000,017,    ,00000 ,01955 ,3204 ,148,14460, , ,01431      ,1,1,12,Ashby town,3,3,3,720000,0,0,0,0,0,0,0,0,0,3,3,720000,0,0,0,0,0,0,0,0,0
2024,25,027000,017,    ,00000 ,02130 ,17887 ,148,14460, , ,01721      ,1,1,12,Ashland town,1,1,1,600000,0,0,0,0,0,0,0,0,0,1,1,600000,0,0,0,0,0,0,0,0,0
2024,25,035000,021,    ,00000 ,02935 ,4557 ,148,14460, , ,02322      ,1,1,12,Avon town,42,0,0,0,0,0,0,0,0,0,4,42,10210000,0,0,0,0,0,0,0,0,0,4,42,10210000
2024,25,037000,017,    ,00000 ,03005 ,8211 ,148,14460, , ,01432      ,1,1,12,Ayer town,19,13,13,3742500,3,6,1560501,0,0,0,0,0,0,13,13,3742500,3,6,1560501,0,0,0,0,0,0
2024,25,047000,017,    ,00000 ,04615 ,14053 ,148,14460, , ,01730      ,1,1,12,Bedford town,17,17,17,12150636,0,0,0,0,0,0,0,0,0,17,17,12150636,0,0,0,0,0,0,0,0,0
2024,25,051000,021,    ,00000 ,04930 ,17336 ,148,14460, , ,02019      ,1,1,12,Bellingham town,75,75,75,21735301,0,0,0,0,0,0,0,0,0,75,75,21735301,0,0,0,0,0,0,0,0,0
2024,25,053000,017,    ,00000 ,05070 ,25873 ,148,14460, , ,024782514  ,1,1,12,Belmont town,3,3,3,1700000,0,0,0,0,0,0,0,0,0,3,3,1700000,0,0,0,0,0,0,0,0,0
2024,25,063000,009,0180,05595 ,05595 ,42242 ,148,14460, , ,01915      ,1,1,12,Beverly,74,15,15,7823429,0,0,0,0,0,0,1,59,15750000,15,15,7823429,0,0,0,0,0,0,1,59,15750000
2024,25,065000,017,    ,00000 ,05805 ,43021 ,148,14460, , ,01821      ,1,1,12,Billerica town,28,24,24,10367367,2,4,900000,0,0,0,0,0,0,24,24,10367367,2,4,900000,0,0,0,0,0,0
2024,25,073000,025,0200,07000 ,07000 ,691531 ,148,14460, ,1,02118      ,1,1,12,Boston,1789,72,72,26278323,13,26,8007490,31,109,25664729,61,1582,751676930,72,72,26278323,13,26,8007490,31,109,25664729,61,1582,751676930
2024,25,077000,017,    ,00000 ,07350 ,5752 ,148,14460, , ,017191430  ,1,1,12,Boxborough town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
